sembuh,recovery_rate,risk_score,kecamatan_positif_max,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,nama_provinsi_encoded,nama_kota_encoded,sembuh
0,0.0,-0.7778883847878548,30,0.07446808510638298,4.83271375464684,20.817843866171003,20.63197026022305,1,4,0
0,0.0,1.140605266246684,6,1.064516129032258,14.684014869888475,20.817843866171003,74.53531598513011,1,1,0
0,0.0,-0.056584514396124476,30,0.7547169811320755,24.721189591078065,20.817843866171003,53.71747211895911,1,1,0
0,0.0,-0.7171378302704404,30,0.3018867924528302,9.107806691449815,20.817843866171003,20.63197026022305,1,1,0
0,0.0,-0.06673188388546611,28,0.7368421052631579,57.249070631970255,20.817843866171003,53.71747211895911,1,3,0
0,0.0,-0.818705788394502,1,0.0,1.486988847583643,20.817843866171003,20.63197026022305,1,6,0
0,0.0,-0.7778883847878548,1,3.0,4.83271375464684,20.817843866171003,20.63197026022305,1,6,0
0,0.0,-0.818705788394502,1,0.0,1.486988847583643,20.817843866171003,20.63197026022305,1,6,0
0,0.0,-0.818705788394502,9,0.0,1.486988847583643,20.817843866171003,20.63197026022305,1,6,0
0,0.0,-0.4513491559346782,9,3.0,52.41635687732342,20.817843866171003,20.63197026022305,1,6,0
0,0.0,-0.7778883847878548,30,0.1509433962264151,4.83271375464684,20.817843866171003,20.63197026022305,1,1,0
1,0.3333333333333333,-0.6763204266637933,12,0.4897959183673469,14.684014869888475,55.20446096654275,20.63197026022305,1,3,1
0,0.0,-0.7778883847878548,6,0.3548387096774193,4.83271375464684,20.817843866171003,20.63197026022305,1,1,0
0,0.0,-0.818705788394502,9,0.0,1.486988847583643,20.817843866171003,20.63197026022305,1,6,0
5,0.16666666666666666,4.251175041726832,30,1.0,96.6542750929368,97.39776951672863,97.95539033457248,0,0,5
5,0.16666666666666666,5.1880331345328985,30,1.0,96.6542750929368,97.39776951672863,97.95539033457248,2,7,5
5,0.16666666666666666,0.8094156409797777,30,1.7857142857142856,96.6542750929368,97.39776951672863,86.61710037174721,1,1,5
5,0.29411764705882354,-0.12480992708150157,17,2.931034482758621,80.85501858736059,97.39776951672863,20.63197026022305,1,3,5
5,0.16666666666666666,0.9921048678163636,30,1.7948717948717947,96.6542750929368,97.39776951672863,97.95539033457248,1,1,5
5,0.16666666666666666,0.8608939525765359,30,1.2,96.6542750929368,97.39776951672863,93.12267657992564,1,5,5
5,0.16666666666666666,0.5968266877770404,30,2.142857142857143,96.6542750929368,97.39776951672863,53.71747211895911,1,1,5
5,0.1724137931034483,0.912408409636171,30,1.6370967741935483,92.56505576208178,97.39776951672863,93.12267657992564,1,4,5
5,0.16666666666666666,0.9622051414502125,30,1.7857142857142856,96.6542750929368,97.39776951672863,97.95539033457248,1,1,5
1,0.03333333333333333,0.9821382923609799,30,1.978021978021978,96.6542750929368,55.20446096654275,97.95539033457248,1,3,1
2,0.06666666666666667,1.0718374714594332,30,1.693548387096774,96.6542750929368,76.2081784386617,97.95539033457248,1,4,2
5,0.2,0.6402022400867506,25,1.6447368421052633,90.33457249070632,97.39776951672863,86.61710037174721,1,3,5
5,0.2777777777777778,0.27032239852970746,18,1.44,83.08550185873605,97.39776951672863,74.53531598513011,1,1,5
4,0.19047619047619047,0.3791769007547079,28,1.5473684210526315,87.73234200743495,93.68029739776952,74.53531598513011,1,3,4
5,0.16666666666666666,0.8492819428013124,30,1.2,96.6542750929368,97.39776951672863,86.61710037174721,1,5,5
5,0.45454545454545453,-0.10065952485163561,14,1.4473684210526316,61.152416356877325,97.39776951672863,53.71747211895911,1,3,5
5,0.21739130434782608,0.487950271352177,23,2.346938775510204,88.84758364312268,97.39776951672863,74.53531598513011,1,4,5
4,0.13333333333333333,1.2612024051117234,30,1.9626168224299065,96.6542750929368,93.68029739776952,97.95539033457248,1,5,4
3,0.125,0.5188389126307487,24,1.7142857142857142,89.77695167286245,88.10408921933085,74.53531598513011,1,5,3
1,0.05555555555555555,0.30022212489585853,18,1.565217391304348,83.08550185873605,55.20446096654275,74.53531598513011,1,3,1
2,0.06896551724137931,0.7134529788325951,30,1.7350427350427349,92.56505576208178,76.2081784386617,74.53531598513011,1,1,2
2,0.10526315789473684,0.0664572101410132,30,1.4148936170212765,84.94423791821562,76.2081784386617,20.63197026022305,1,4,2
3,0.2,0.39145582349188107,28,1.105263157894737,75.65055762081785,88.10408921933085,86.61710037174721,1,3,3
3,0.15,0.7325597616525562,25,1.3157894736842106,86.43122676579925,88.10408921933085,97.95539033457248,1,3,3
3,0.13043478260869565,0.8254525642521214,23,1.796875,88.84758364312268,88.10408921933085,97.95539033457248,1,3,3
1,0.08333333333333333,0.14775927288749566,18,1.3150684931506849,64.12639405204462,55.20446096654275,74.53531598513011,1,2,1
4,0.36363636363636365,-0.0906929493962519,30,0.6581196581196581,61.152416356877325,93.68029739776952,53.71747211895911,1,1,4
2,0.15384615384615385,-0.23824666423117144,30,0.7777777777777777,68.21561338289963,76.2081784386617,20.63197026022305,1,1,2
1,0.05263157894736842,0.4293761928820839,19,1.7972972972972974,84.94423791821562,55.20446096654275,86.61710037174721,1,4,1
4,0.5714285714285714,-0.12157389758737765,17,1.206896551724138,39.405204460966544,93.68029739776952,53.71747211895911,1,3,4
1,0.05,0.3414421521810047,20,2.1333333333333333,86.43122676579925,55.20446096654275,74.53531598513011,1,4,1
3,0.10714285714285714,0.6594520262919016,28,2.4499999999999997,91.635687732342,88.10408921933085,74.53531598513011,1,4,3
1,0.03571428571428571,0.679385177202669,28,2.0631578947368423,91.635687732342,55.20446096654275,74.53531598513011,1,3,1
3,0.23076923076923078,0.39413912097239595,30,0.9285714285714286,68.21561338289963,88.10408921933085,86.61710037174721,1,1,3
3,0.23076923076923078,0.38417254551701224,28,0.9578947368421052,68.21561338289963,88.10408921933085,86.61710037174721,1,3,3
3,0.25,0.16769242379826307,12,1.9591836734693877,64.12639405204462,88.10408921933085,74.53531598513011,1,3,3
3,0.1111111111111111,0.7890059231756642,27,2.219178082191781,90.89219330855019,88.10408921933085,93.12267657992564,1,1,3
3,0.1,0.9921048678163636,30,1.3636363636363635,96.6542750929368,88.10408921933085,97.95539033457248,1,2,3
1,0.07692307692307693,-0.017484827041265288,19,1.2297297297297298,68.21561338289963,55.20446096654275,53.71747211895911,1,4,1
1,0.03333333333333333,0.9605597071303729,30,2.234042553191489,96.6542750929368,55.20446096654275,93.12267657992564,1,4,1
2,0.1111111111111111,0.6146707450788856,18,1.6981132075471699,83.08550185873605,76.2081784386617,93.12267657992564,1,2,2
3,0.15789473684210525,0.3050810068165991,19,2.794117647058824,84.94423791821562,88.10408921933085,74.53531598513011,1,4,3
3,0.2727272727272727,-0.06079322303010084,30,0.7252747252747253,61.152416356877325,88.10408921933085,53.71747211895911,1,3,3
1,0.07692307692307693,-0.21831351332040402,30,0.7777777777777777,68.21561338289963,55.20446096654275,20.63197026022305,1,1,1
3,0.16666666666666666,0.5748044432573509,18,1.9726027397260273,83.08550185873605,88.10408921933085,93.12267657992564,1,2,3
3,0.1875,0.06544327220345297,18,1.28,78.62453531598513,88.10408921933085,53.71747211895911,1,1,3
2,0.125,0.22674784690736874,16,1.6,78.62453531598513,76.2081784386617,74.53531598513011,1,2,2
1,0.14285714285714285,0.6514133562568934,30,0.5212765957446809,39.405204460966544,55.20446096654275,86.61710037174721,1,4,1
0,0.0,-0.5946856194504991,18,0.547945205479452,24.721189591078065,20.817843866171003,20.63197026022305,1,2,0
1,0.03333333333333333,0.7180710275614847,30,1.7355371900826446,96.6542750929368,55.20446096654275,74.53531598513011,1,2,1
2,0.2857142857142857,-0.513050812237205,17,0.7241379310344828,39.405204460966544,76.2081784386617,20.63197026022305,1,2,2
1,0.16666666666666666,-0.5439016403884683,30,0.36,31.970260223048324,55.20446096654275,20.63197026022305,1,5,1
1,0.125,-0.10975795740119156,18,0.64,46.28252788104089,55.20446096654275,53.71747211895911,1,1,1
1,0.08333333333333333,-0.2591309169270511,30,0.7850467289719626,64.12639405204462,55.20446096654275,20.63197026022305,1,5,1
1,0.1111111111111111,-0.3815831277469923,12,1.255813953488372,52.41635687732342,55.20446096654275,20.63197026022305,1,3,1
1,0.06666666666666667,-0.1466452815624936,19,1.2,75.65055762081785,55.20446096654275,20.63197026022305,1,1,1
0,0.0,-0.07985823103504049,12,1.3061224489795917,46.28252788104089,20.817843866171003,53.71747211895911,1,3,0
0,0.0,-0.6355030230571462,18,0.34782608695652173,19.702602230483272,20.817843866171003,20.63197026022305,1,3,0
2,0.2857142857142857,-0.12157389758737765,16,0.7,39.405204460966544,76.2081784386617,53.71747211895911,1,2,2
1,0.1,0.18736880545864568,18,1.1904761904761905,57.249070631970255,55.20446096654275,74.53531598513011,1,4,1
1,0.5,-0.7271044057258241,30,0.11904761904761904,9.107806691449815,55.20446096654275,20.63197026022305,1,1,1
1,0.06666666666666667,-0.11674555519634251,30,1.1170212765957446,75.65055762081785,55.20446096654275,20.63197026022305,1,4,1
1,0.125,-0.4722334086305579,18,0.8767123287671232,46.28252788104089,55.20446096654275,20.63197026022305,1,2,1
1,0.1,-0.0866650347962335,14,1.3157894736842106,57.249070631970255,55.20446096654275,53.71747211895911,1,3,1
1,0.2,-0.5847190439951154,9,1.0256410256410255,24.721189591078065,55.20446096654275,20.63197026022305,1,4,1
2,0.4,-0.5946856194504991,19,0.47297297297297297,24.721189591078065,76.2081784386617,20.63197026022305,1,4,2
1,0.5,-0.7271044057258241,17,0.3448275862068966,9.107806691449815,55.20446096654275,20.63197026022305,1,3,1
0,0.0,-0.04661793894074079,9,0.7954545454545455,24.721189591078065,20.817843866171003,53.71747211895911,1,5,0
1,0.14285714285714285,-0.48315108587105393,30,0.5,39.405204460966544,55.20446096654275,20.63197026022305,1,1,1
1,0.16666666666666666,-0.08717857329700314,17,1.0344827586206897,31.970260223048324,55.20446096654275,53.71747211895911,1,3,1
1,0.16666666666666666,-0.5439016403884683,6,2.129032258064516,31.970260223048324,55.20446096654275,20.63197026022305,1,1,1
0,0.0,0.35957791833907854,9,0.9545454545454546,31.970260223048324,20.817843866171003,74.53531598513011,1,5,0
0,0.0,-0.523968489477701,19,0.48,31.970260223048324,20.817843866171003,20.63197026022305,1,1,0
0,0.0,-0.7679218093324711,17,0.1724137931034483,4.83271375464684,20.817843866171003,20.63197026022305,1,3,0
1,0.25,-0.6355030230571462,17,0.6896551724137931,19.702602230483272,55.20446096654275,20.63197026022305,1,3,1
1,0.25,-0.6454695985125299,9,0.8205128205128205,19.702602230483272,55.20446096654275,20.63197026022305,1,4,1
0,0.0,-0.5647858930843481,12,0.6976744186046512,24.721189591078065,20.817843866171003,20.63197026022305,1,3,0
1,0.14285714285714285,-0.513050812237205,18,0.7241379310344828,39.405204460966544,55.20446096654275,20.63197026022305,1,5,1
0,0.0,-0.08717857329700314,30,0.3387096774193548,31.970260223048324,20.817843866171003,53.71747211895911,1,4,0
0,0.0,-0.5847190439951154,18,0.547945205479452,24.721189591078065,20.817843866171003,20.63197026022305,1,2,0
1,0.07692307692307693,0.19331043469325718,30,0.7777777777777777,68.21561338289963,55.20446096654275,74.53531598513011,1,1,1
1,0.09090909090909091,0.17836187447349652,19,1.0405405405405406,61.152416356877325,55.20446096654275,74.53531598513011,1,4,1
1,0.2,-0.03665136348535709,24,0.426829268292683,24.721189591078065,55.20446096654275,53.71747211895911,1,3,1
1,0.3333333333333333,-0.6962535775745607,9,0.6153846153846154,14.684014869888475,55.20446096654275,20.63197026022305,1,4,1
1,0.3333333333333333,-0.6763204266637933,12,0.4897959183673469,14.684014869888475,55.20446096654275,20.63197026022305,1,3,1
0,0.0,0.2171925566083699,9,0.6153846153846154,14.684014869888475,20.817843866171003,53.71747211895911,1,4,0
1,0.3333333333333333,-0.686287002119177,17,0.5172413793103449,14.684014869888475,55.20446096654275,20.63197026022305,1,3,1
0,0.0,-0.6962535775745607,19,0.4411764705882353,14.684014869888475,20.817843866171003,20.63197026022305,1,4,0
0,0.0,-0.030893496663949752,24,0.7857142857142857,61.152416356877325,20.817843866171003,53.71747211895911,1,5,0
2,0.14285714285714285,-0.0016908032996106742,18,1.2173913043478262,72.4907063197026,76.2081784386617,53.71747211895911,1,3,2
0,0.0,0.6430647955485718,27,0.1518987341772152,9.107806691449815,20.817843866171003,53.71747211895911,1,4,0
0,0.0,-0.08170759576584287,20,0.7466666666666667,39.405204460966544,20.817843866171003,53.71747211895911,1,4,0
0,0.0,-0.7171378302704404,30,0.3018867924528302,9.107806691449815,20.817843866171003,20.63197026022305,1,1,0
1,0.3333333333333333,-0.686287002119177,17,0.5172413793103449,14.684014869888475,55.20446096654275,20.63197026022305,1,3,1
0,0.0,-0.09663161025161719,24,0.7142857142857143,57.249070631970255,20.817843866171003,53.71747211895911,1,5,0
1,0.125,-0.08982480649042417,17,1.3793103448275863,46.28252788104089,55.20446096654275,53.71747211895911,1,3,1
0,0.0,-0.04507732343843202,18,1.7586206896551726,80.85501858736059,20.817843866171003,20.63197026022305,1,5,0
1,0.3333333333333333,0.22715913206375357,11,0.5294117647058824,14.684014869888475,55.20446096654275,53.71747211895911,1,2,1
0,0.0,0.9107268298534544,30,1.7355371900826446,96.6542750929368,20.817843866171003,93.12267657992564,1,2,0
1,0.16666666666666666,-0.08717857329700314,6,2.129032258064516,31.970260223048324,55.20446096654275,53.71747211895911,1,1,1
0,0.0,-0.7271044057258241,16,0.2,9.107806691449815,20.817843866171003,20.63197026022305,1,2,0
0,0.0,-0.6962535775745607,18,0.35714285714285715,14.684014869888475,20.817843866171003,20.63197026022305,1,4,0
0,0.0,0.7845461871094908,30,4.528301886792453,96.6542750929368,20.817843866171003,20.63197026022305,1,1,0
0,0.0,-0.33981462235523296,19,1.0405405405405406,61.152416356877325,20.817843866171003,20.63197026022305,1,4,0
0,0.0,-0.48315108587105393,20,0.7466666666666667,39.405204460966544,20.817843866171003,20.63197026022305,1,4,0
0,0.0,0.7957964935306735,18,1.4246575342465753,68.21561338289963,20.817843866171003,97.95539033457248,1,2,0
0,0.0,-0.6255364476017625,6,1.4193548387096773,19.702602230483272,20.817843866171003,20.63197026022305,1,1,0
0,0.0,-0.44233368226440684,19,0.7567567567567568,46.28252788104089,20.817843866171003,20.63197026022305,1,4,0
0,0.0,-0.7778883847878548,11,0.1764705882352941,4.83271375464684,20.817843866171003,20.63197026022305,1,2,0
0,0.0,0.04958157758005175,30,0.2616822429906542,19.702602230483272,20.817843866171003,53.71747211895911,1,5,0
0,0.0,-0.48315108587105393,9,1.1136363636363638,39.405204460966544,20.817843866171003,20.63197026022305,1,5,0
1,0.1111111111111111,0.20744781079752725,24,0.6428571428571429,52.41635687732342,55.20446096654275,74.53531598513011,1,5,1
0,0.0,0.04958157758005175,27,0.3037974683544304,19.702602230483272,20.817843866171003,53.71747211895911,1,4,0
1,0.03333333333333333,0.6566261405093426,30,1.3636363636363635,96.6542750929368,55.20446096654275,53.71747211895911,1,2,1
0,0.0,-0.4722334086305579,30,0.4628099173553719,46.28252788104089,20.817843866171003,20.63197026022305,1,2,0
0,0.0,-0.39154970320237603,9,1.4318181818181819,52.41635687732342,20.817843866171003,20.63197026022305,1,5,0
1,0.07692307692307693,-0.21831351332040402,18,1.3448275862068966,68.21561338289963,55.20446096654275,20.63197026022305,1,5,1
0,0.0,-0.7679218093324711,28,0.0736842105263158,4.83271375464684,20.817843866171003,20.63197026022305,1,3,0
0,0.0,-0.4731845104156702,9,1.435897435897436,39.405204460966544,20.817843866171003,20.63197026022305,1,4,0
0,0.0,-0.7679218093324711,9,0.20512820512820512,4.83271375464684,20.817843866171003,20.63197026022305,1,4,0
0,0.0,0.6430647955485718,30,0.3018867924528302,9.107806691449815,20.817843866171003,53.71747211895911,1,1,0
2,0.14285714285714285,0.18408107856991932,30,0.84,72.4907063197026,76.2081784386617,74.53531598513011,1,5,2
2,0.11764705882352941,0.5997081830436367,17,1.5454545454545454,80.85501858736059,76.2081784386617,93.12267657992564,1,2,2
0,0.0,-0.09714514875238683,9,0.9545454545454546,31.970260223048324,20.817843866171003,53.71747211895911,1,5,0
1,0.2,-0.5747524685397318,12,0.8163265306122449,24.721189591078065,55.20446096654275,20.63197026022305,1,3,1
0,0.0,0.18736880545864568,11,1.7647058823529411,57.249070631970255,20.817843866171003,74.53531598513011,1,2,0
0,0.0,-0.23824666423117144,17,1.3448275862068966,68.21561338289963,20.817843866171003,20.63197026022305,1,2,0
2,0.2857142857142857,-0.5329839631479724,28,0.5157894736842106,39.405204460966544,76.2081784386617,20.63197026022305,1,3,2
0,0.0,-0.5030842367818212,27,0.5753424657534247,39.405204460966544,20.817843866171003,20.63197026022305,1,1,0
0,0.0,-0.40151627865775974,18,0.782608695652174,52.41635687732342,20.817843866171003,20.63197026022305,1,3,0
1,0.06666666666666667,0.20876659665529493,27,1.2328767123287672,75.65055762081785,55.20446096654275,74.53531598513011,1,1,1
1,0.1111111111111111,-0.3815831277469923,9,1.8461538461538463,52.41635687732342,55.20446096654275,20.63197026022305,1,4,1
1,0.14285714285714285,-0.14150704849814502,11,1.2352941176470587,39.405204460966544,55.20446096654275,53.71747211895911,1,2,1
1,0.06666666666666667,-0.10677897974095883,17,1.5517241379310345,75.65055762081785,55.20446096654275,20.63197026022305,1,2,1
1,0.5,-0.7271044057258241,23,0.2040816326530612,9.107806691449815,55.20446096654275,20.63197026022305,1,4,1
1,0.05555555555555555,0.2902555494404749,18,1.8620689655172415,83.08550185873605,55.20446096654275,74.53531598513011,1,5,1
0,0.0,0.20327701014864089,24,1.1097560975609757,68.21561338289963,20.817843866171003,74.53531598513011,1,3,0
3,0.23076923076923078,-0.017484827041265288,19,1.04,68.21561338289963,88.10408921933085,53.71747211895911,1,1,3
3,0.10344827586206896,0.9869696863995001,30,1.6370967741935483,92.56505576208178,88.10408921933085,97.95539033457248,1,4,3
1,0.047619047619047616,0.17799174372045845,27,1.5949367088607596,87.73234200743495,55.20446096654275,20.63197026022305,1,4,1
1,0.03333333333333333,0.9406265562196054,30,1.7999999999999998,96.6542750929368,55.20446096654275,93.12267657992564,1,5,1
2,0.2,0.16743565454787832,30,0.6542056074766355,57.249070631970255,76.2081784386617,74.53531598513011,1,5,2
1,0.0625,0.09534299856960406,24,1.1428571428571428,78.62453531598513,55.20446096654275,53.71747211895911,1,5,1
1,0.037037037037037035,0.6875119082664497,27,2.0506329113924053,90.89219330855019,55.20446096654275,86.61710037174721,1,4,1
2,0.125,0.23671442236275245,30,1.054945054945055,78.62453531598513,76.2081784386617,74.53531598513011,1,3,2
3,0.375,-0.4722334086305579,27,0.6575342465753425,46.28252788104089,88.10408921933085,20.63197026022305,1,1,3
2,0.14285714285714285,0.3798195358948329,23,1.09375,72.4907063197026,76.2081784386617,86.61710037174721,1,3,2
3,0.16666666666666666,0.45246314725968034,18,2.142857142857143,83.08550185873605,88.10408921933085,86.61710037174721,1,4,3
1,0.06666666666666667,-0.12671213065172623,30,0.6,75.65055762081785,55.20446096654275,20.63197026022305,1,5,1
2,0.14285714285714285,-0.16752953425837327,30,0.8333333333333333,72.4907063197026,76.2081784386617,20.63197026022305,1,1,2
2,0.10526315789473684,0.3449473086381339,19,1.52,84.94423791821562,76.2081784386617,74.53531598513011,1,1,2
2,0.08333333333333333,0.7272672952657139,24,2.048780487804878,89.77695167286245,76.2081784386617,93.12267657992564,1,3,2
1,0.125,0.5753266432360064,30,0.5274725274725275,46.28252788104089,55.20446096654275,86.61710037174721,1,3,1
2,0.14285714285714285,0.3897861113502166,30,0.7903225806451613,72.4907063197026,76.2081784386617,86.61710037174721,1,4,2
2,0.15384615384615385,-0.017484827041265288,27,0.9873417721518988,68.21561338289963,76.2081784386617,53.71747211895911,1,4,2
1,0.14285714285714285,-0.49311766132643764,17,1.206896551724138,39.405204460966544,55.20446096654275,20.63197026022305,1,3,1
2,0.15384615384615385,-0.20834693786502034,30,0.9680851063829787,68.21561338289963,76.2081784386617,20.63197026022305,1,4,2
4,0.26666666666666666,0.03604394527409251,18,1.3043478260869565,75.65055762081785,93.68029739776952,53.71747211895911,1,3,4
3,0.13043478260869565,0.36880512341527294,25,1.5131578947368423,88.84758364312268,88.10408921933085,53.71747211895911,1,3,3
0,0.0,0.46849249685306055,30,1.308411214953271,86.43122676579925,20.817843866171003,86.61710037174721,1,5,0
1,0.14285714285714285,-0.48315108587105393,9,1.435897435897436,39.405204460966544,55.20446096654275,20.63197026022305,1,4,1
2,0.25,-0.11972453285657525,30,0.4786324786324786,46.28252788104089,76.2081784386617,53.71747211895911,1,1,2
2,0.3333333333333333,-0.10711172420777053,12,0.9795918367346939,31.970260223048324,76.2081784386617,53.71747211895911,1,3,2
0,0.0,0.7155033350576367,30,0.564516129032258,57.249070631970255,20.817843866171003,93.12267657992564,1,4,0
0,0.0,-0.09979138194580787,20,0.8533333333333334,46.28252788104089,20.817843866171003,53.71747211895911,1,4,0
2,0.13333333333333333,0.5641784748730835,16,1.5,75.65055762081785,76.2081784386617,93.12267657992564,1,2,2
1,0.125,0.555393492325239,23,0.625,46.28252788104089,55.20446096654275,86.61710037174721,1,3,1
2,0.3333333333333333,0.3396447674283111,28,0.525,31.970260223048324,76.2081784386617,74.53531598513011,1,4,2
2,0.3333333333333333,-0.10711172420777053,23,0.46875,31.970260223048324,76.2081784386617,53.71747211895911,1,3,2
1,0.25,0.04958157758005175,19,0.5882352941176471,19.702602230483272,55.20446096654275,53.71747211895911,1,4,1
0,0.0,1.039550846623392,25,0.32894736842105265,24.721189591078065,20.817843866171003,86.61710037174721,1,3,0
0,0.0,0.5755579932197467,14,1.842105263157895,72.4907063197026,20.817843866171003,93.12267657992564,1,3,0
3,0.3333333333333333,-0.40151627865775974,30,0.5206611570247934,52.41635687732342,88.10408921933085,20.63197026022305,1,2,3
2,0.15384615384615385,0.0024483238695020997,23,1.015625,68.21561338289963,76.2081784386617,53.71747211895911,1,3,2
2,0.16666666666666666,-0.23919776601628373,27,0.9863013698630138,64.12639405204462,76.2081784386617,20.63197026022305,1,1,2
2,0.15384615384615385,-0.04738455340741637,18,1.2264150943396226,68.21561338289963,76.2081784386617,53.71747211895911,1,2,2
2,0.3333333333333333,-0.10711172420777053,30,0.42857142857142855,31.970260223048324,76.2081784386617,53.71747211895911,1,1,2
